symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
5204.T,石塚硝子,スタンダード,2,-0.30753450205147337,0.2659001686327105,0.019054340155257588,0.07034965034965035,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
6059.T,ウチヤマホールディングス,スタンダード,2,-0.5248107653490328,,0.56,0.018330787390640188,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
2768.T,双日,プライム,1,0.07810483035586224,-0.06581557812736649,-0.21607692791150776,-0.03991811504291426,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
3355.T,クリヤマホールディングス,スタンダード,1,0.16150442477876115,0.027679681643440812,-0.1724573594440935,0.11458384604026185,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
3826.T,システムインテグレータ,スタンダード,1,-0.10119047619047616,-0.14796623396631847,-10.4375,0.4062196307094266,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
4082.T,第一稀元素化学工業,プライム,1,-0.7851801495581238,-0.6746073418567501,-0.981640146878825,-0.03925987427351441,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
5724.T,アサカ理研,スタンダード,1,-0.31088082901554404,-0.4145228397668794,-0.3146067415730337,-0.14135206321334504,False,True,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
5958.T,三洋工業,スタンダード,1,-0.14349943799175724,0.07233362176995528,-0.5741758241758241,-0.07659303988558716,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
9346.T,ココルポート,グロース,1,0.11002785515320324,0.15639453567874106,0.072,0.08238276299112801,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
7409.T,ＡｅｒｏＥｄｇｅ,グロース,0,-0.32897862232779096,-0.027983511707900255,-0.9131652661064426,-0.1323529411764706,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
